#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,34160,31615,32354,32499,32415,32003,32286,33706,34087,32695,32846,32479,35572,33328,33727,33795,31667,32787,33352,32316,31982,32739,32723,33516,32476,35710,32947,31736,31823,32456,33112,32845,32848,33069,33122,33992,32984,33266,32397,33902,33217,32866,34924,31526,32713,32829,35311,32120,33027,32366,32581,35416,35104,32126,32894,32971,33009,33369,33589,32157,32904,31685,32605,31794,32433,32604,32673,35196,32579,33026,33251,33027,33335,33124,31951,32953,33755,33520,33460,32463,35111,33379,32657,32561,34332,32620,32031,33109,32164,32065,32266,32105,32433,33180,32044,32232,33505,32193,31966,32501,33543,32940
10000000,,53122,58598,50798,52139,53633,53939,53975,55538,53831,52751,52950,53253,56464,56953,50728,52700,53677,53595,57583,55372,55630,55739,54869,56800,53875,53851,55720,55847,53652,54563,54877,53233,52156,54424,53999,55176,53738,56992,50021,54645,50903,52785,53433,53233,55176,53661,54813,53298,53566,51989,53973,53829,53135,55427,50229,51327,53529,53099,56865,59106,53768,57263,49820,52276,55175,54075,55357,53002,55907,52580,53543,53688,53801,54295,53978,54867,53325,54487,52800,55011,52028,54680,55446,55075,52441,55677,50490,55968,54048,55181,53783,52186,52981,52725,54169,53650,54126,55735,52976,54452,53424,55212,52967,53442,51757,53317,57038,55939,53919
