#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,2380,2347,2300,2256,2294,2516,2273,2110,2382,2279,2049,2275,2317,2502,2433,2643,2353,2503,2495,2732,2438,2407,2478,2404,2843,2372,2582,2651,2225,2349,2612,2497,3217,2326,2981,2381,2424,2430,2536,2336,2377,2755,2594,2448,2487,2580,2538,2428,2417,2377,2384,2408,2497,2515,2567,2379,2776,2268,2511,2457,2327,2387,2398,2577,2923,2485,2512,2529,2391,2457,2499,2271,2337,2485,2490,2538,2797,2350,2371,2334,2465,2439,2413,2443,2941,2599,2352,2398,2409,2536,2663,2400,2695,2455,2585,2643,2604,2758,2464,3037
100000,,5368,6938,7215,6785,6879,6953,6861,7110,6765,7157,6941,6920,6851,6510,7273,7354,7131,7339,7114,6769,7009,7631,7520,7003,6629,6768,6745,6783,6526,6785,6876,6929,6701,7333,7019,6854,6811,6698,6909,7383,6954,7218,7049,6997,6669,6833,6580,6885,6933,7189,6809,6724,6789,6737,6783,6782,6718,7699,6665,6794,7115,7347,6794,6632,7243,6852,6910,6911,6881,6651,6594,7363,6695,6624,6697,6658,6804,6776,7062,7384,6710,6867,6603,6565,7262,6783,6612,6505,6580,6715,6567,7046,6799,6983,6442,6758,6632,6707,6888,6989
1000000,,35346,26507,26758,26014,26075,28057,28599,28430,26664,25955,26332,26675,26289,30325,26097,26238,26075,29583,26440,26259,26849,26217,27339,26311,26064,26045,26254,26218,27288,26076,26126,26003,26066,26294,26572,26328,28274,26188,26456,26488,26236,26053,37261,26266,26138,26148,26159,29002,26211,26219,26226,25982,26878,26506,29799,26204,26409,26929,30102,26327,28204,26203,26017,26526,26748,26523,25878,25941,26272,28285,26037,26609,26389,26057,26365,26458,26466,26613,27709,26222,28878,25956,26074,26191,36407,26500,25976,28917,26484,26118,25940,26115,25995,26355,26579,30261,26621,26516,26247,26136,29317,29230
10000000,,246594,244138,214537,244662,214978,238231,215586,214487,214883,243327,214367,214942,214419,229928,214333,215579,214550,246335,214792,215025,214735,214856,214561,241926,215233,228916,214974,228370,215319,214698,236619,219916,214722,215486,214627,214703,215407,228663,213826,239154,213860,214716,214445,214748,214448,214027,242349,215055,215186,243042,248817,215199,215701,215818,215516,214339,215754,244005,214453,214156,214375,227815,214073,213958,213960,216564,246404,249624,215171,237154,215149,215356,215093,230361,252959,216135,252345,215206,245559,214675,216048,214536,214600,214907,214244,224952,214901,214646,245457,216081,224732,214743,215657,215875,246829,214843,214386,214868,214842,215556,246649,248323,242145,215305,215414,214117,214769,214786,215665
