#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,745,654,670,662,647,667,600,687,654,677,654,626,642,730,627,611,608,556,618,630,564,621,629,607,560,560,591,617,557,612,597,589,570,596,557,610,622,568,593,595,632,620,562,563,616,612,606,619,620,586,600,624,579,590,606,589,590,569,604,595,611,634,653,610,588,541,606,636,666,652,700,624,646,616,566,604,567,572,859,574,588,570,589,580,604,655,652,609,568,598,576,611,643,621,605,634,624,574,585,596
100000,,4497,4737,4652,4626,4400,4486,4567,4593,4647,4568,4865,4523,4505,4805,4508,4397,4619,4748,4330,4523,4490,4683,4905,4572,4544,4559,4571,4583,4673,4510,4637,4766,4586,4529,4742,4767,4700,4502,4514,4454,4478,5110,5317,5350,5117,4539,4385,4395,4478,4958,4565,4705,4585,4483,4602,4532,4663,4643,4438,4570,4571,5004,4648,4592,4533,4472,4533,4502,4430,4664,4447,4391,4695,4505,4788,4563,4425,4459,4427,4644,4680,4533,4551,4385,4442,4647,4515,4910,4814,4484,4482,4526,4656,4545,4726,4727,4508,4464,4555,4378
1000000,,38658,36687,35977,34831,36271,35033,35476,35234,34730,34067,35165,34967,35803,35757,35283,36178,35192,34995,35442,35141,35779,34730,35371,35124,35293,34849,35500,35597,34623,34962,35666,35155,34603,34656,35528,35038,35762,34955,35421,35382,35939,35315,35602,36223,35124,35078,35408,34851,35447,34474,35579,34942,34793,34663,34599,35337,35741,34753,35090,34428,35282,35843,34812,34966,35069,34741,35509,35803,34992,35810,34814,34998,34456,36173,35286,34831,35886,35607,34784,35610,35233,35364,35723,35162,36104,36119,35133,35873,35341,35361,34839,35319,34252,35276,35458,39497,34700,39162,35723,35119,35129,36450
10000000,,225849,216715,218141,220237,218246,220038,222341,221907,220117,220858,238952,220835,222651,223788,224040,225847,223897,225227,225187,225292,225263,223546,225648,224068,258096,225149,223872,258042,225833,226318,224102,225749,225169,225319,226281,225280,223783,222855,259362,223073,222311,223991,223174,223425,262672,225641,223749,224456,225389,225694,223722,223372,224002,223947,223966,226735,224737,224492,225153,224441,223742,224211,222718,223131,223176,260593,223495,223698,225397,223275,224305,223402,222704,223767,225791,261320,260569,224851,226202,226068,224773,222991,223528,223177,225554,225117,225014,262377,226274,223992,223804,226034,224029,223323,224245,223552,224699,224677,223750,223322,224224,222980,223694,226032,226252,223668,223693,226103,223600
