#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,1730,1266,1267,1244,1249,1283,1290,1262,1267,1298,1298,1250,1248,1239,1292,1289,1309,1304,1317,1327,1291,1319,1295,1300,1458,1291,1276,1360,1310,1306,1302,1308,1294,1513,1480,1282,1285,1289,1283,1328,1514,1335,1308,1350,1325,1440,1269,1353,1513,1329,1359,1300,1357,1299,1457,1273,1313,1383,1344,1319,1294,1552,1330,1290,1287,1313,1267,1307,1324,1320,1433,1292,1363,1287,1325,1291,1324,1284,1282,1517,1351,1308,1331,1353,1284,1297,1337,1396,1334,1300,1270,1411,1354,1303,1331,1435,1417,1316,1300,1286
100000,,11770,10210,10201,10154,10226,10130,10501,10147,10725,10136,10326,11579,11650,10743,10225,10308,10444,10574,10407,10680,10474,10202,10350,10092,10300,9835,10415,10504,10400,10218,10453,10268,10889,10537,10235,11015,10727,10094,11135,9996,10495,10408,10867,11596,10657,10979,10102,10117,10100,10649,9989,10132,10075,10542,10307,9941,10181,10195,10579,10172,10277,10468,10551,10256,10457,10366,10222,9866,10523,10639,10297,10377,10604,10443,10196,10609,10472,10478,10575,10379,10181,10302,10411,10148,10061,10028,10238,9926,10318,10209,10337,10301,10452,10198,10133,10233,10310,10065,10344,10613
1000000,,63159,55076,54344,54669,54351,54093,54366,55042,55076,56247,54413,54339,54947,61917,54798,55477,55256,55191,62517,60203,60969,54211,54518,54973,54389,54735,54910,54564,53382,54073,54934,58204,55826,54464,60551,55381,63063,55328,54211,56116,54236,53698,57396,54462,54550,54359,55191,53597,54140,53993,54141,55000,63404,54499,53962,54261,55042,54783,67829,54356,62642,54056,61943,54053,54159,54373,58638,54576,62885,54468,54383,54262,61937,53702,55704,54512,54377,55108,56434,55973,54119,61561,55270,57393,57701,54324,53970,55068,54334,54766,54626,54394,54145,61769,54298,54255,53692,54288,54535,54127,64367,54406
10000000,,413435,419827,413013,477990,416339,415492,415372,483156,414566,451932,414832,414744,414270,476799,413436,414805,414992,414268,418817,415021,416943,414475,415002,490848,419461,414377,429077,414846,416125,417657,416868,414623,413918,414896,414721,418608,414963,413563,413189,491057,413168,414137,416354,414388,416088,414130,486742,415236,414912,414746,414582,414876,414705,417248,414256,412262,412677,414777,415286,419114,485575,413153,479196,414094,416541,415299,416158,413816,413824,413321,414769,415139,489195,424300,414716,414799,414552,487830,413962,481352,482350,415522,416795,417031,413781,413216,411952,414424,486464,443772,417146,413693,413071,413745,488316,415599,414986,422361,414345,422962,414573,417724,438551,413964,414386,413322,416841,417628,414848
