#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,43584,40001,40480,40973,40733,40327,40807,42245,42479,41098,41516,40825,44022,42069,42229,42249,39971,41179,41588,40553,40359,41033,41055,42547,40934,44066,41233,40227,40142,40724,41789,41406,41274,41286,41498,42260,41353,41545,40702,42571,41601,41022,44183,39767,40964,41099,43622,40397,41336,40788,40870,43746,43388,40328,41317,41436,41213,41564,41907,40400,41320,40211,41091,39982,40805,41261,41210,43585,40933,41559,41486,41405,41908,41660,40177,41158,42149,41942,41736,40896,43304,41928,41040,40889,43466,41131,40568,41395,40369,40205,40599,40543,40789,41493,40319,40602,42100,40556,40316,41083,42483,41574
10000000,,104275,114146,106285,103576,110568,104174,104586,105797,105087,103519,103013,107922,107234,114720,105150,108838,110828,110056,114227,110183,110180,110107,110481,111424,108194,110539,111173,110543,108302,109397,110472,108113,107576,109723,109423,110613,111227,116654,100987,105829,101410,105687,105721,105710,108245,107564,107498,105060,104731,104468,106632,104676,105048,106967,102157,102163,104262,103213,107950,109302,106562,114497,101442,105957,108113,106352,107605,105473,108515,104714,105386,106323,106360,108953,107003,106928,105326,106052,104270,111095,104725,106827,107767,107886,106393,112692,102319,107839,107010,109972,105568,103704,104238,104377,107500,105225,105911,107093,104847,105710,105256,106079,105662,105199,105030,105098,113010,108253,106638
