#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,13737,24226,15452,14304,15286,14570,15152,14948,14505,15142,15245,14961,15446,15780,15452,15422,15290,15417,15380,14831,14738,14710,15435,15469,14640,15879,15207,16162,14992,14894,14371,14692,14603,14517,14530,14694,14776,14885,14708,14678,14762,14673,14636,25100,16144,15546,16195,15394,15200,15186,15761,15491,15894,16278,15902,16021,15515,15624,15743,15920,16094,16387,15518,15715,15982,16182,15709,16063,16089,15626,15376,15630,15550,15605,15779,16363,15382,15584,15440,15625,16021,15601,15619,15706,13808,24668,14660,14423,14643,14548,15037,15552,14942,16270,15300,14840,14530,15068,15421,14894,14712,16138
10000000,,15387,15886,15484,15581,15578,16070,15960,15309,15850,15589,15936,15516,15442,15131,29410,16015,15721,15939,15859,16114,15903,16255,16503,15844,16085,15867,15999,15610,16088,15972,15753,16871,16134,16021,16078,16080,15883,16202,29295,15690,16147,16007,15427,15977,15391,15544,15720,15775,15685,15427,15775,15846,15935,15923,16236,16179,16066,16203,15772,15775,16113,15696,29845,15966,15764,16229,16263,15912,15958,16330,16079,15927,16099,16084,16501,16272,16268,16004,15873,16027,16142,16037,16453,16529,16311,15390,28432,16085,16409,15717,16208,16261,16256,16427,16129,16749,16435,16345,16514,16254,16299,16332,16142,16142,16299,16385,16413,16526,16907
