#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,2967,2932,3008,2955,2962,3018,2984,2962,2966,2961,2956,3005,2967,2963,2974,3007,2964,3009,2994,2944,2975,2940,3027,2964,2967,2968,2967,2963,2963,2971,2993,3027,2975,3000,3007,2972,2972,3001,2960,2964,2967,3018,2963,2960,2966,3024,2969,2968,2972,3006,2968,2964,2966,2965,2936,2968,2966,2963,2962,2982,2971,3011,2970,2988,2960,2939,2961,2964,3152,3190,3201,2970,2970,3014,2934,2973,2971,2971,2963,2955,3004,3006,2982,2967,3021,2939,3011,2965,2970,2962,2972,3007,3017,2970,2971,2975,2970,2968,3012,3016
100000,,30909,30981,30878,30365,29461,30131,31115,31002,29846,30655,31094,31355,29360,29739,31172,30287,31208,29651,30928,30236,29323,30248,30023,31205,30996,30417,31169,31059,31055,30154,30263,30774,31123,30351,30943,29376,31138,31147,30925,29250,30903,35779,33915,32733,35573,30962,30424,31074,31163,31196,30976,30282,29952,30965,31094,29914,29458,28536,30241,31189,30428,30904,31008,29087,29482,30984,31328,31028,31093,31152,30421,30165,31192,30232,31127,30527,30273,31154,31102,31149,31123,31005,31068,30964,30851,30939,31199,30120,31207,31169,30112,30291,30198,29945,30907,31197,30979,28566,30946,31183
1000000,,303584,304632,303041,303189,302313,301440,301419,302513,312388,305352,302842,307720,301342,302564,302713,307333,302731,302591,302352,302507,301486,307500,302802,302727,303285,302875,301669,308160,309765,303580,304189,302820,308161,307572,301979,304123,302745,301694,304236,302797,301295,301613,304323,303608,303894,302833,301566,303560,303218,306315,302416,304903,303824,307907,303857,302304,304177,309893,304166,302773,301744,301990,302823,303992,303787,304052,304637,304205,306868,302365,309365,302706,308690,308270,308283,302937,303044,302625,302986,303617,302875,307810,301748,303795,303916,303936,308782,302026,307712,304756,302490,304405,306778,303341,307620,303971,302587,302895,303795,306921
10000000,,3077229,3167975,3098895,3088270,3077065,3072507,3084249,3092401,3087697,3077632,3078513,3081860,3077038,3087905,3076755,3081964,3095049,3079979,3078004,3080372,3075600,3075667,3081299,3083198,3078203,3083859,3084141,3085691,3086732,3083762,3082251,3071202,3081601,3075895,3082223,3086407,3075219,3071593,3086363,3077354,3085111,3089738,3076208,3086252,3080663,3079181,3081159,3086548,3078601,3071701,3078928,3074447,3070832,3089263,3094547,3075952,3083007,3079091,3078536,3082956,3085370,3084198,3082468,3088813,3075831,3076210,3279396,3090832,3085739,3081614,3073126,3075547,3073640,3086897,3083627,3086372,3085993,3072013,3088552,3082294,3080329,3079764,3088007,3079719,3078375,3077198,3143684,3073865,3082930,3089674,3085685,3087629,3080675,3079607,3080404,3085287,3086025,3080411,3083426,3080091,3090970,3078186,3085237,3082766,3074221
