#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,1551,963,1034,951,991,1174,967,1163,956,1032,1001,1001,988,937,929,1051,1059,1089,967,999,1141,936,1136,970,1022,965,1265,1226,1040,1057,933,968,920,979,977,957,947,933,975,929,1068,950,977,934,1149,989,1170,1097,968,1104,938,1014,1109,964,6191,1043,1047,1169,1074,919,1055,1280,983,981,1029,1130,973,954,936,990,993,1091,969,944,1134,973,1068,1102,979,925,998,1108,1018,1073,1151,1059,946,1242,983,1036,977,979,918,1023,1154,1008,964,1307,927,936
100000,,8658,7025,6802,7212,6980,6756,7302,6698,7179,7104,6781,7416,7412,6711,7281,6991,7144,7300,7259,7068,7176,7018,6777,6832,6913,6695,7238,7474,7135,24366,6969,7137,7110,6949,6663,7478,6967,6900,7624,6817,7255,7251,7224,7718,7088,6865,6772,6535,6724,7140,6847,6672,7093,7218,6692,6834,7258,6563,6840,6929,6698,7351,7252,6737,7220,7020,7056,6806,6993,7392,6927,6978,7435,7036,6780,7335,7271,6868,7217,6814,7135,7258,7044,6918,6922,7012,7015,6858,7805,6928,7321,7195,7335,7083,6753,6764,6637,6702,7519,6933
1000000,,21476,17036,17482,17382,17315,17002,17241,18039,17986,17431,17588,17347,17818,17433,18079,17643,17338,17958,18218,17314,18961,17110,17401,17295,17449,17593,17270,17225,17019,17124,17311,17397,17704,17505,17983,17440,17574,18407,17298,18428,17512,17274,22977,16762,17821,17177,18291,16948,17260,17315,17258,18063,18986,17270,16882,17342,17874,17857,18716,17333,18539,16996,17151,17345,17359,17174,16984,17591,17195,17149,17757,17399,17681,16982,17276,17575,17267,18186,17420,17933,18184,17693,17402,17651,23221,17252,16988,18019,17491,17103,17307,17583,17732,17974,17375,17378,17240,17551,17385,17304,20292,17522
10000000,,29936,32728,31800,31402,33841,32207,31152,36387,32386,31521,31555,31532,33797,41793,29419,32141,33551,31854,35718,32346,34656,33234,33592,34434,33069,31439,33869,32587,32768,33732,34714,31962,30439,32366,32465,35865,31260,38296,29867,32593,30321,30690,34214,31297,32246,31445,33447,32227,62472,31728,31817,32488,31089,36083,31692,29094,30871,31340,32914,38623,32108,40139,29228,31182,33953,32703,35315,32151,34610,30715,31130,32577,32316,32486,31710,35308,66986,34351,32697,33526,31577,32757,34744,33962,30660,39238,28651,32895,33336,36089,34821,29927,30220,30885,32990,32371,33833,33094,31029,32398,30919,34026,33437,31174,30170,33115,35296,35634,31403
