#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,1171290,1338337,1343466,1219114,1373462,1333254,1206435,1239623,1302964,1178933,1330010,1402018,1410175,1268062,1342781,1377744,1158542,1156744,1204212,1186142,1264286,1356057,1242872,1273074,1467043,1222131,1187831,1323895,1269429,1427081,1216669,1133193,1139971,1298271,1255012,1359154,1166624,1184034,1204519,1260870,1195057,1308695,1381859,1276091,1318078,1275895,1258796,1192439,1303273,1244697,1247055,1188436,1266174,1249833,1240763,1228813,1286824,1288540,1198135,1336260,1388233,1215748,1139765,1223276,1163954,1344623,1214054,1251927,1177313,1375690,1180309,1331130,1277772,1274036,1364037,1235093,1115491,1239491,1237236,1141038,1159760,1237459,1167296,1253377,1318326,1269412,1048958,1259145,1166084,1171801,1204349,1206750,1184600,1255496,1238654,1163748,1284602,1095255,1292380,1176931
10000000,,1451218,1337473,1298410,1397739,1319270,1455053,1322467,1362927,1318347,1412749,1361277,1418077,1417205,1430999,1419760,1340969,1392081,1382974,1307682,1339276,1434910,1394595,1338078,1320301,1479226,1355745,1386316,1548424,1384238,1434006,1384706,1272181,1430448,1309348,1497673,1351007,1633698,1493898,1358030,1404621,1331357,1320705,1448120,1364857,1401676,1576087,1438651,1255963,1356683,1479968,1336550,1373148,1311655,1230631,1231029,1301693,1377300,1320539,1447648,1500415,1409099,1344305,1404346,1323772,1332287,1309997,1330229,1387725,1398395,1451876,1319066,1436060,1458945,1293355,1235109,1443081,1351005,1323133,1291986,1271749,1293796,1305963,1512983,1377522,1600429,1430211,1387111,1421654,1459581,1360286,1383694,1278670,1474637,1561343,1419028,1440298,1270508,1385293,1291558,1433556,1377769,1289962,1344706,1273560,1343426
