#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,1593,792,1142,2186,826,1500,2079,2120,2191,835,2108,2080,817,2190,2271,2315,2344,1942,908,928,2464,2434,2384,2672,2267,1082,1910,2335,2342,983,2381,1894,2501,1050,2414,2379,1926,870,865,2350,1781,2353,2182,913,886,2102,2345,874,1765,882,2305,2323,899,1600,2379,2379,2349,1188,871,2214,2422,2308,2574,1583,2310,998,1601,2516,899,2164,1939,2278,2438,2754,870,1398,2396,2345,2528,2305,2311,1051,1027,2338,2375,2399,2436,937,953,869,2332,2449,2489,2578,2633,2303,2283,2547,2626,2648
100000,,2790,3662,3703,3886,3990,3850,4126,3857,3711,3709,3772,3759,3836,3674,3598,3829,3842,3762,3765,3770,3766,3612,3911,4058,3687,3566,4098,3682,3833,3800,3635,3848,3917,4070,3617,3845,3783,3578,3969,4127,4121,4111,4513,4058,3731,3820,3678,3757,3650,3675,4165,3766,3599,3764,3836,3977,3907,4182,3830,4038,3611,3712,3689,4030,3635,4052,4084,3971,3580,3802,3704,4133,3730,3830,3654,3880,3674,3628,3647,3987,3896,3649,3671,3723,3991,3744,3816,3744,3665,3818,4212,3772,4231,3817,3730,3807,4037,4002,3693,3866
1000000,,42532,9218,8936,8992,8996,9027,9096,10438,9112,9127,9573,9203,9328,9007,9133,9119,9148,8938,9418,9179,9333,8836,8962,9086,9090,9010,9086,9036,9316,9146,9044,9321,10251,9070,8956,9015,9026,9239,9403,9294,9077,8925,43362,9206,9545,9075,9331,9150,9260,9001,9011,9153,8950,9002,9033,9241,8994,9214,9052,8986,10749,9081,9003,9000,9508,9059,9028,9038,9358,9361,9253,9385,8932,9166,8995,8989,9033,9173,9043,9027,9119,9050,8963,9280,42330,10508,9086,9057,9017,9411,8954,8994,9318,9195,9168,8992,9052,9010,9376,9186,10301,10133
10000000,,84640,73497,74204,76474,74141,88326,73291,74157,72135,72123,72842,76114,71813,146095,72561,78840,77184,83924,76759,75895,76366,79710,80791,77762,76634,87668,79722,77539,76882,75719,79642,78672,74830,76488,75419,82554,76741,140417,73434,84898,73038,77216,72026,72040,72393,73693,71956,71776,72057,71914,72099,72178,72019,72094,72220,72100,73124,73436,71872,72056,72010,127532,74645,80671,74564,73023,74639,79517,77139,77143,77174,73327,74385,76109,74546,74220,90676,74281,85458,73913,73529,76291,74687,75383,73220,135450,72529,79014,77031,75247,72030,73582,71879,73699,83368,73768,73003,77383,77518,76185,84537,74662,72094,72560,72937,73320,72705,78387,72069
