#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,15238,15164,14899,11001,11102,15806,14624,10806,18095,14152,11123,15426,15760,19498,14788,14554,14242,18598,14741,17679,10988,11088,15416,15704,14872,11508,11315,14737,15764,15088,15783,14303,11003,14788,11109,14816,14755,14236,14447,11555,14660,18260,130285,17827,11134,14722,15072,15334,15123,14336,14389,17630,11591,14261,15368,10980,14485,11179,11292,11184,11023,15310,11293,15250,14894,15448,14487,13996,11303,14645,14721,14084,15143,15445,11278,11618,15173,14193,15142,11371,18725,11391,13959,15493,131114,13900,14624,14136,15567,14275,13991,11247,17232,14936,17353,14620,14709,11429,14872,14466,14883,15351
10000000,,56992,61522,59590,59867,59073,57196,55676,55532,55529,57174,57556,56680,56291,209862,61768,58039,58315,56645,58943,60701,61607,57881,58451,57128,59455,57502,58853,58666,61525,60673,61894,57432,60792,58215,65914,62065,59336,264586,58833,54967,59184,54899,59054,59135,55882,59519,55877,56673,55194,55730,58000,55457,55983,55421,55383,60978,54052,58577,55020,54634,55527,221041,56775,57373,58714,58059,56916,60108,59335,59709,56752,60008,58711,57278,57272,59204,56918,56852,57597,57044,56748,60015,57431,57128,61300,221451,56261,58623,57811,58016,60725,56996,60242,56499,56379,56572,56986,57174,62763,56342,56495,56418,56334,56696,56759,56187,62910,56825,57144
