#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,6849,64665,55300,52860,26488,12777,12771,37818,13306,28434,13772,23130,29033,21650,12074,11296,11776,13542,11555,14129,11897,12711,13993,11178,11180,11483,11302,10863,11056,27414,6373,11495,6583,11620,7192,6909,11539,13374,11204,11445,45515,93626,55812,55710,19241,35767,14134,11456,13112,34760,58135,44203,11399,12638,19394,46289,11253,11796,10820,12269,10766,13699,13240,13375,11257,11391,34237,17264,11390,12421,14041,11232,24574,6480,11359,6256,6125,11029,6359,5992,13503,10896,9310,50950,48369,6798,53079,6174,33028,12819,13943,35030,63594,11383,13284,23337,48016,6018,11373,10834
10000000,,50929,48694,49321,49701,48980,48767,48932,48923,48655,48032,60451,48833,49235,53881,49535,50029,49633,48305,49693,53657,49081,48849,49595,49198,50049,49584,49427,59287,49848,48813,49668,49077,50757,48546,48546,48738,49245,53641,50061,50452,50095,49317,49287,49122,50652,49975,50629,50213,50699,50129,50590,49779,52623,48897,50370,50028,49964,58315,50111,50436,53324,54410,49874,51418,49960,48231,48424,49284,48341,48828,49230,49710,47241,49661,47468,49321,49025,49770,49232,48416,48344,48800,48923,49517,49775,50222,49454,49291,50497,48263,48278,50152,49272,51878,47908,48119,47644,49564,50412,48403,49573,49718,49227,49243,47677,48122,49272,50511
