#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,610,598,602,602,579,594,613,622,606,603,583,593,595,647,619,607,558,582,584,576,586,545,592,570,589,585,661,648,585,609,568,551,529,581,585,589,621,580,591,567,581,595,605,542,540,575,560,539,563,612,644,570,552,603,576,534,593,580,577,522,566,567,604,616,612,756,575,562,552,610,616,592,532,563,848,631,585,595,580,602,520,561,546,517,558,559,603,572,602,617,677,608,509,612,661,575,617,609,555,537
100000,,2366,2353,2374,2386,2351,2394,2407,2348,2374,2420,2383,2347,2348,2341,2324,2405,2370,2368,2452,2367,2302,2372,2394,2330,2353,2410,2362,2386,2318,2425,2394,2376,2375,2344,2390,2361,2367,2399,2375,2437,2333,2339,2402,2418,2317,2432,2394,2408,2390,2327,2409,2403,2352,2395,2413,2429,2364,2529,2376,2347,2385,2390,2356,2383,2424,2577,2362,2349,2368,2540,2316,2370,2356,2412,2347,2345,2375,2350,2386,2413,2356,2348,2368,2349,2393,2299,2354,2560,2391,2355,2382,2254,2381,2382,2348,2328,2411,2397,2338,2363
1000000,,23215,19084,19098,18953,19575,18913,18911,19664,18930,18912,18922,21000,18847,19640,18921,19524,19662,18906,18947,21003,18903,18954,18903,19704,18919,18911,18950,18906,18924,18906,18925,18913,18905,18969,18930,18956,19504,21464,18925,19068,18937,18955,19795,18961,18907,18890,18909,18958,18913,18946,18925,18917,19512,18925,18912,18928,18891,18898,19169,18942,18917,18907,18904,18929,18929,18900,18945,18938,18926,18882,18902,18921,18902,18933,21346,18929,18951,22441,18934,18954,18879,18920,18942,19807,18923,18931,18904,19383,18894,19582,18898,18945,18907,18922,18980,18916,18907,18862,18954,18932
10000000,,186069,185953,186549,186193,187345,186343,185904,185664,186206,186025,186271,185569,186433,186243,186523,185970,185886,186497,186633,185832,185981,185966,186086,186187,186091,186097,186212,186258,185429,186120,186267,185970,185668,185811,186136,185607,186136,185568,186031,185110,185928,185935,186211,185919,186047,186330,185872,221806,188018,185964
