#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,2152,2147,2185,1903,1937,2283,2560,2177,2090,3202,2185,1911,1957,1875,1903,2162,2035,1939,2005,1966,3777,2262,2002,1936,2482,2319,2025,2237,2603,2158,2209,1944,1934,2018,2212,2000,2253,2413,2292,2290,2230,3259,2278,2386,2253,1947,2298,2555,3476,2131,2432,2195,1993,2559,2022,2303,2260,2329,2041,2099,2272,1926,3499,3358,2054,2023,1983,2275,1988,2206,2084,3110,1940,2056,2176,1953,2114,3103,2397,2282,2372,1987,2268,1981,3709,1948,3765,1930,2426,2040,2555,2121,2491,2156,1953,2075,2348,2065,2075,3518
100000,,3018,3007,3918,3444,3064,3161,4407,2900,3012,2944,2962,3046,3918,2718,3096,2987,2648,2720,4076,2675,4047,2718,3408,2966,3239,2991,2660,2703,2617,2709,2824,2712,2721,3065,3308,4038,3300,2798,3838,4257,2785,3028,2948,2699,3314,2951,2790,2693,2975,3046,4678,3145,3047,3107,3064,2683,2701,2798,4132,3106,3043,2665,2933,3273,2805,4348,2684,2623,4234,3411,4245,3981,2745,3040,3230,2772,2706,4363,4019,2683,4648,4066,2768,2770,4758,4313,2653,2698,3324,2804,2766,2757,4266,2984,2973,2826,3212,2802,3352,2847
1000000,,10106,10038,9872,10394,9843,10090,9843,10184,9873,10233,10385,9857,9613,9611,10082,9861,10153,9554,9834,9350,10207,10130,9630,10168,9834,10386,10002,9913,9609,9970,9902,9475,11025,10063,10197,10121,9922,9823,10155,9777,9627,10104,9903,9805,10111,9607,10028,10091,9840,9945,10095,11231,9850,9806,9537,10097,9533,9698,10223,10146,9757,10371,9879,10403,10179,10178,10396,9599,10688,9563,9795,10139,9523,9655,9770,10525,9857,9828,9890,10157,10186,9563,10090,10235,9803,9611,9638,9799,10096,9581,9555,10096,9757,9686,9828,9874,9920,9811,10153,10144
10000000,,70128,70317,70565,70216,69885,70514,69716,70077,70520,70227,69911,69609,69977,69806,69981,69954,69869,70153,70045,80135,70321,70306,70087,70069,70536,70235,69872,69787,69346,70208,70393,70243,74186,70215,70356,69762,70391,70087,69779,69873,69966,70114,70016,70030,70074,70175,70263,70371,69941,70175
