#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,2397,2246,2250,2261,2348,2319,2822,2473,2559,2629,2688,2711,2843,2859,2987,2509,2419,2708,2952,2981,2605,2628,2937,2690,2343,2826,2743,2643,3058,2765,2647,2912,2615,2603,2695,2586,2909,2622,2758,2787,2677,2527,2735,2915,2586,2859,3095,2531,2911,2968,2890,2913,3149,2557,2656,2698,2598,2712,2764,2816,2777,2660,2595,2645,2928,2636,2741,2532,2803,3101,2789,2519,2704,2924,2534,2608,2807,2777,2671,3072,2875,2785,2651,2629,2566,3023,2701,2798,2505,2520,2747,2698,2783,2730,2923,2848,2705,2574,3090,2910
100000,,10374,10554,10673,10473,10405,10397,10286,10720,10478,10344,10487,10569,10205,10277,10176,10314,10520,10284,10327,10537,10530,10312,10256,10394,10555,10407,10212,10690,10287,10460,10206,10419,10402,10279,10377,10715,10503,10380,10401,10318,10137,10235,10290,10522,10266,10761,10663,10345,10419,10640,10699,10454,10367,10323,10264,10460,10596,10364,10442,10426,10470,10412,10509,10322,10418,10389,10489,10368,10174,10459,10157,10567,10544,10582,10149,10285,10364,10328,10417,10408,10534,10471,10163,10476,10720,10474,10402,10311,10453,10452,10417,10182,10520,10488,10699,10158,10220,10356,10428,10299
1000000,,91282,86665,78668,80700,92333,92501,77979,91675,81675,83695,94902,91558,83141,79407,89170,79206,90167,86639,79906,88409,80907,83381,84387,79608,92185,78379,90845,90675,92897,91626,79508,80540,87500,78511,92511,92640,93397,82419,91844,87922,91856,89828,91328,89874,90939,88476,83473,85420,104256,91464,91193,90873,79495,94684,84381,79460,93514,91267,92971,91199,80698,91529,92055,91311,90038,90092,83572,92241,92780,90117,91563,91019,89788,92415,85660,89087,89145,90961,79854,91404,90175,90664,91787,91628,91762,83297,78592,88340,84098,91816,79473,84341,92143,88659,79411,86970,92108,91534,96658,79393
10000000,,748541,755069,753257,748777,747630,753965,746654,747842,748632,749531,750053,747271,747933,748142,747902,751865,890513,747421,748081,748172,748257,746858,746380,747318,746275,747767,749560,746426,747643,745916,748759,747166,746849,746060,747545,746116,748166,746634,747193,746656,747300,894692,748211,747185,747803,747877,747704,749295,746917,746937
