#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,1733,1797,1795,1787,1802,1859,1798,1801,1801,1834,1803,1805,1799,1803,1786,1827,1820,1803,1818,1840,1865,1841,1841,1877,1839,1834,1873,1841,1898,1883,1856,1838,1928,1837,1841,1833,1828,1896,1841,1842,1845,1838,1851,2068,1845,1837,1838,1838,1858,1839,1844,1829,1839,1843,1842,1871,1841,1848,1875,1838,1873,1845,1838,1838,1826,1875,1836,1824,1835,1842,1874,1842,1838,1847,1844,1843,1841,1872,1829,1842,1839,1825,1848,2110,1828,1840,1844,1842,1845,1836,1845,1892,1872,1838,1835,1843,1846,1843,1841,1845
100000,,17053,16709,17302,16819,16733,16677,16603,16591,16636,16752,16667,16978,16644,16614,16551,16646,16684,16828,16713,16841,16797,16607,16716,17297,17396,16578,17027,17783,16741,16668,16600,16598,16564,16662,16632,17346,17381,17189,17301,17000,16701,16428,17235,16629,17740,16675,16636,16809,16626,16659,16611,17107,17001,16667,16599,16728,16679,17370,16693,16751,16641,16625,17751,16625,16974,16672,17423,16661,16621,16769,16638,16702,17047,16687,16614,16833,16731,17698,16648,16772,16663,19087,16757,16840,16712,16906,16858,17227,17772,17646,16655,16653,16755,16673,17137,16625,16809,16766,17018,17215
1000000,,211542,162048,191719,161988,161854,161745,162173,161929,161515,162339,161541,161762,162010,161994,161841,161463,161565,161906,161684,161554,161829,161736,162015,161696,162286,184272,161994,161421,161759,161795,161901,162194,161937,161559,161812,161604,161452,161702,162080,161909,161968,161791,162038,162019,162088,161999,162019,161693,161997,161539,161753,161757,161675,162012,162055,161755,161737,161650,161844,161978,161770,161724,161462,161506,162158,161947,161428,161699,161685,161435,161669,161758,161725,161730,162073,181557,161772,188336,162038,161587,162100,162000,161973,161535,161732,183603,161597,161768,162087,161581,161786,162087,161733,161964,161499,161688,161950,161569,161704,162007
10000000,,1625400,1626943,1625160,1624682,1624432,1624497,1624358,1624516,1847939,1624747,1624387,1625074,1623090,1624578,1624036,1713685,1624353,1622937,1625075,1624242,1624596,1630140,1623461,1624701,1624182,1624500,1624255,1622569,1624506,1625102,1624301,1624811,1622548,1622447,1623413,1622796,1622410,1622939,1622903,1622921,1622699,1622289,1622204,1622800,1622752,1622609,1880717,1622441,1622528,1622490
