#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,3272,3306,3294,3274,3272,3310,3272,3276,3270,3274,3272,3316,3308,3270,3276,3303,3335,3274,3280,3257,3317,3279,3275,3277,3317,3281,3276,3281,3277,3282,3324,3281,3326,3272,3276,3252,3280,3288,3279,3279,3278,3277,3279,3321,3326,3276,3273,3276,3279,3254,3325,3315,3302,3278,3279,3274,3308,3280,3283,3281,3278,3316,3274,3278,3277,3279,3326,3280,3317,3256,3277,3477,3278,3277,3276,3316,3281,3252,3320,3333,3287,3279,3281,3296,3316,3335,3277,3536,3320,3279,3278,3253,3287,3309,3337,3281,3321,3282,3281,3297
100000,,33276,33055,33208,33177,33075,32828,33038,33208,33034,33019,33361,33394,33195,33010,33302,33033,33012,33015,33059,33269,33004,33199,33064,33040,33206,33019,33015,33309,33231,33009,33181,33316,33017,33031,33176,32986,33331,33116,33021,33047,33030,33355,33412,33198,33214,33036,33201,33017,33246,33270,33137,33187,33186,32838,33048,33025,33131,33202,33087,33017,33007,33208,32856,33426,33024,33471,33043,33089,33022,33032,33181,33229,33009,33237,33200,33251,33247,33044,33006,33031,33007,33028,33082,33421,33076,33011,33069,33345,33026,33169,33193,33029,33038,33411,33230,33370,33235,33298,33106,33267
1000000,,375183,379779,365261,367644,375903,351002,393696,358585,358976,329461,339107,326025,377199,364763,365163,332945,333535,365973,351154,318153,407306,366746,366436,360980,412691,332060,365234,345364,335005,374888,361356,363539,387577,354931,329219,365281,363618,364531,366396,345276,369147,358759,363335,364714,366018,362971,366645,364231,367718,364890,367413,316662,358920,366359,366407,371704,367783,367172,359005,367126,369426,365087,366680,332913,331779,364911,366277,365899,364936,365928,345359,321695,366075,374681,383471,363814,365446,319342,346417,371813,366219,365658,365220,368454,366346,331833,359317,357994,363422,358664,361472,328605,343604,365251,365816,364344,332239,367349,345431,358270
10000000,,3166292,3164933,3150790,3158213,3148708,3150706,3131869,3150915,3148579,3155627,3176626,3146958,3157614,3155299,3144959,3169796,3170142,3156322,3112240,3156988,3163521,3151125,3130462,3152063,3120933,3151866,3164684,3148177,3151825,3158693,3157485,3160332,3148823,3165022,3158267,3160088,3124196,3176959,3172697,3169262,3169684,3172483,3124992,3140232,3145196,3151346,3145657,3158376,3136539,3145155
