#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,801,808,819,816,811,874,809,811,810,815,815,819,895,821,807,824,818,809,914,865,900,905,847,903,849,937,930,833,899,880,946,1069,899,965,908,861,914,907,920,968,911,988,1122,888,922,977,971,871,967,916,952,953,892,1024,964,912,1035,950,929,934,914,894,1165,968,896,993,1114,965,979,905,914,939,939,930,850,841,1248,976,930,1032,967,925,875,943,821,1080,980,969,952,858,908,884,869,833,896,899,837,859,851,915
100000,,4683,4666,4627,4643,4670,4842,4699,4655,4629,4617,4644,4835,4677,4659,4768,4703,4682,4671,4884,4877,4804,4738,4852,4604,4629,4644,4851,4805,4788,4818,5114,4669,4626,4642,4831,4683,4642,4669,4832,4674,4674,4955,4736,4639,4715,4702,4635,4887,4603,4736,4670,4815,4655,4670,4612,4818,4839,4611,4650,4649,4819,4834,4689,4667,4623,4650,4695,4863,4694,4666,4648,4623,4704,4644,4796,4806,4680,4672,4621,4895,4859,4635,4876,4665,4827,5001,4623,4825,4599,4816,4689,4936,4629,4620,4638,4642,4669,4670,4838,4741
1000000,,39542,39612,39564,39656,39603,39532,39580,39765,39505,39504,39676,39552,39533,39538,39558,39598,39630,39616,39523,39570,39514,39582,39576,39603,39558,39515,39645,39504,39513,39637,39578,39523,39494,39699,39488,39556,39506,39654,39567,39746,39587,39558,41979,39501,39541,47252,39561,39498,39612,41937,39573,39554,39531,42369,39654,39526,39545,39559,39565,46027,47368,39566,46866,39742,39581,39512,39637,39596,39559,39476,39541,39661,46461,39625,46848,47266,39589,39517,39513,39671,39557,39574,47081,39527,39610,45626,39684,39474,39477,44639,39537,39604,39537,39481,39517,39538,43917,45765,39642,39871
10000000,,461748,387308,394747,387757,387487,387570,388314,461974,387590,387705,388252,389948,387530,387444,459055,387978,387693,387983,387722,387476,390596,387756,387512,388057,387724,387863,387733,387746,387621,462685,453811,388048,387182,387616,387786,387842,388320,387378,387495,387422,388114,388144,387333,387345,387569,387658,387813,387424,387459,387160,387812,387202,387350,388898,460019,387049,393392,387325,387257,387575,388261,387164,387283,387041,387698,387463,387526,387124,387394,457934,387245,448935,387033,387758,387593,387242,387469,456818,387110,387170,387730,387025,387236,387129,387767,387083,387302,387136,387357,387415,387563,387500,387290,387356,387049,388110,388289,387351,387839
