#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,252,257,267,268,260,321,257,260,267,265,261,266,308,272,256,272,264,257,295,283,282,286,266,283,283,274,305,268,282,320,292,267,271,316,286,274,259,285,271,276,287,288,269,275,269,330,286,287,281,258,324,275,278,325,283,265,347,267,277,338,287,278,292,282,278,281,279,276,287,288,324,287,286,277,268,265,310,288,274,292,279,272,286,281,259,276,291,280,281,276,287,274,283,264,276,277,275,267,268,291
100000,,319,311,305,326,321,361,319,308,307,312,306,313,322,332,320,335,305,319,383,394,318,384,330,308,322,323,323,327,290,307,324,321,306,314,340,331,318,353,315,305,317,327,335,322,313,315,306,343,307,334,309,322,310,312,305,316,359,317,314,326,329,507,358,318,314,320,372,339,370,338,325,325,318,317,314,322,314,312,310,356,313,313,323,306,319,486,318,328,300,324,327,334,320,307,313,323,313,366,338,301
1000000,,316,334,346,329,327,342,323,589,329,321,344,338,336,325,326,339,370,345,339,344,316,340,392,405,335,341,338,340,328,396,327,334,334,339,326,340,334,337,322,342,393,398,343,318,337,339,339,330,367,325,335,341,336,340,322,322,327,335,334,334,368,340,351,334,324,336,317,385,335,321,379,325,378,324,328,390,400,324,345,334,322,336,335,324,340,331,386,336,330,338,339,332,309,330,313,376,329,344,326,638
10000000,,364,358,356,377,338,348,367,355,351,341,407,354,351,359,354,355,334,357,359,347,353,363,347,344,345,344,378,390,337,393,332,363,353,335,364,359,391,339,351,356,350,350,358,346,366,371,355,417,354,364,651,335,346,362,372,340,354,337,336,355,343,332,357,351,340,347,385,381,351,362,335,341,368,340,381,404,406,352,345,369,635,337,346,354,338,351,355,343,338,341,363,360,337,354,334,329,344,389,332
