#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,2008,1826,1804,1832,1852,1795,1804,1838,1851,1800,1801,1802,1803,1803,1800,1802,1811,1785,1810,1843,1841,1847,1843,1840,2045,1839,1839,2030,1828,1879,2041,1837,1847,1829,1831,1840,1859,1868,1810,1823,1869,1844,1836,1831,1826,1830,1846,1822,1868,1847,1870,1835,1835,1871,1841,1858,1839,1840,1844,1843,1835,1848,1843,1828,1845,1842,1828,1845,1901,1838,1836,1842,1834,1844,1844,1847,1845,1824,1833,1826,1843,1842,1841,2063,1845,1843,1831,1875,2058,1837,1835,1836,1837,1834,1848,1832,1835,1881,1840,1815
100000,,17565,16711,16682,16987,17543,17781,16638,17190,17478,17182,16600,17429,16595,16649,16628,17632,17397,16662,16600,16744,16638,16852,16844,17483,16584,16676,16958,16767,17115,16645,16569,17582,16584,16663,16953,19062,16560,16789,16676,17396,17418,16878,17612,16426,16631,16643,17266,16612,16621,16757,16887,16578,16667,16566,16656,16609,16574,16640,16591,16777,17565,17419,17381,16569,16621,16685,16615,16826,16603,16745,17572,16591,16634,16719,17230,16534,16672,16618,16636,17258,16629,16715,16753,16786,16743,16590,16887,16551,16795,16628,16601,16841,16812,16858,16591,17543,16659,16644,16805,16650
1000000,,208979,161650,161926,161895,161716,161969,161838,161916,174229,161613,161650,190437,161347,161905,161979,161641,161497,161544,161332,162590,161801,161354,161624,161396,161817,161648,161906,161467,161825,161587,161756,161862,161629,161951,161799,161951,161871,161548,161687,161688,162046,161645,161889,161880,161641,161738,161924,161717,161496,161552,161448,161418,161636,186668,161507,161287,161426,161624,161622,161404,161498,161756,162025,161644,161979,161752,161689,161447,161583,161440,161721,187800,161781,161701,161544,161828,189816,161426,161836,161767,161692,190314,162025,161539,161737,161644,161482,161332,161633,161543,161736,161606,162002,161484,161864,161703,161562,161606,161858,161441
10000000,,1625512,1625272,1624935,1625971,1625410,1629212,1624757,1626165,1625261,1626292,1624943,1625031,1625824,1625172,1625553,1626209,1624911,1625573,1625147,1624756,1625583,1625465,1821213,1888016,1625216,1625527,1628770,1625338,1852753,1625336,1800324,1625039,1851830,1624890,1625744,1625721,1624318,1623763,1625428,1625222,1628717,1625160,1663263,1625290,1626175,1625437,1625345,1623254,1624947,1820836,1623361,1623725,1624222,1623763,1624353,1853667,1623965,1623949,1624161,1624039,1624163,1623686,1624401,1623790,1623605,1623881,1627216,1877551,1623649,1623921,1623525,1624267,1623145,1624375,1624272,1624996,1623739,1622751,1622576,1623256,1622665,1622989,1622777,1622622,1622661,1622935,1623095,1622268,1622503,1623460,1623386,1622638,1623605,1623108,1622574,1623429,1622777,1849097,1622022
