#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,3912,4070,3883,3908,3877,4032,3591,4194,4175,5126,5075,4110,4927,4738,4820,5162,6039,4456,6682,6852,5000,5096,4570,5388,6905,5326,6346,5090,5176,4886,5786,5551,5372,5460,5834,6925,4356,5201,5053,5146,5539,5400,5447,5080,5279,5330,5449,5902,4515,4898,6137,5213,5758,5606,5473,5086,5818,5365,5743,5808,5103,5481,5574,5511,5397,5525,5286,5867,5466,6523,5332,5692,5518,5768,5355,5423,4682,5374,5878,4712,4490,5547,5208,4472,4433,4995,5888,5800,5682,5888,5420,5595,4885,4833,5463,5383,6541,5925,4620,4953
100000,,10844,10203,9262,10510,10260,8725,9432,9441,10570,9862,12141,8928,10125,9321,9539,10064,9271,9595,9973,10306,11501,9620,8790,9396,8966,9496,9361,9780,9742,9095,10648,10369,10113,11343,9410,10587,9692,9950,10004,10551,9206,9045,9853,9164,9239,9445,9404,8745,9655,9911,8664,9255,10002,9113,10083,9683,9768,9261,9648,10233,10403,10762,9385,9870,9426,10834,9545,9359,11192,9695,9804,8593,10172,10271,9226,8652,9362,9066,10185,10678,9767,8425,9698,10950,9047,9573,10699,9984,9901,9677,9269,10658,9031,9661,10602,10703,9175,9128,9332,9057
1000000,,40138,45575,43093,41110,48194,46631,44555,43110,43711,44696,51257,45522,44934,52011,46100,44522,44804,47629,48492,45097,44061,45355,43745,48608,46472,43138,44136,44315,50169,43266,43563,44130,43275,43648,47093,45779,49397,49776,45851,44363,47016,49501,50610,46165,49264,49208,43830,50761,44475,44923,47543,43618,43711,44506,47057,44504,43932,43412,44430,43252,46962,44033,45102,43262,44014,43868,43913,42762,43819,43949,46171,43051,44654,44531,44603,47104,44644,44816,44026,48179,44402,45306,44862,45074,46019,45001,44752,49271,43237,44471,50045,44221,45014,43692,42812,44339,44105,45027,48760,43879
10000000,,378869,443152,376273,378555,378091,379469,378882,444409,378797,446130,386142,377513,377325,378805,378164,379749,379662,378685,378103,378286,378739,379237,378588,377877,377683,447035,377081,377757,378678,377834,378517,437538,379743,378045,442709,402812,442008,378472,378056,378710,378440,442211,378088,377868,378318,378349,377849,379167,378826,374496,373789,374855,379081,376446,443982,437643,378415,378245,437959,379076,378309,377986,435798,378203,377622,378126,377538,376790,427238,378804,378944,376230,378041,378358,377400,388973,379548,379555,378964,376719,377829,379129,375962,378262,379349,377860,376793,377224,376963,376226,379225,377730,377180,378028,378149,377235,378558,378187,379859
