#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,25320,25503,24470,24523,24084,24664,25448,24567,22639,24616,21929,22639,24170,21388,22664,23167,21960,24313,21667,20849,22555,25101,24327,24217,31458,22902,30961,24273,27201,26414,25737,24910,26099,25313,27135,22836,27245,27317,24328,25338,27605,23007,25736,23721,26229,22932,26405,25115,24832,22050,25923,25409,24972,25581,18019,24087,24943,22483,22090,25226,23453,17252,24836,23344,26359,21535,24454,23563,21809,23570,24313,25842,26235,21197,24921,22735,24471,27098,24624,25201,21169,23790,25116,24543,27525,24817,25284,26834,24766,22689,21469,29365,25847,22061,25272,21375,32990,23298,24760,25013
100000,,30135,25849,32560,29065,25458,30511,26668,29729,27225,29957,26442,30945,26373,29886,30632,28011,26853,27451,32168,28603,31291,33213,28383,31624,33350,23296,28096,31337,31261,27128,27401,31663,29106,25140,30839,30656,27096,26331,29330,23827,23680,27986,30151,32768,28936,29810,27114,31680,27758,26716,29268,30675,31059,32225,27382,33099,23491,28887,22255,27720,26983,27781,27106,28744,26854,29107,30106,26526,34078,33521,31709,34225,29217,30192,30511,28148,27707,30069,29811,25981,32055,31920,29701,30286,30758,30870,26956,27230,30590,27485,30453,30506,31685,27416,30675,32087,23951,25020,28592,28766
1000000,,13859,14146,16146,13404,18360,20467,29856,29462,28001,28848,27893,29083,29908,29030,27535,29551,28751,27117,27780,28481,30915,26879,31237,30793,27444,31986,29516,28339,28668,27968,25042,29752,28008,29798,27975,28041,31982,37431,29769,27532,26832,27341,29150,26711,27728,29545,26167,26834,30453,32460,25336,30651,25145,27852,30121,27766,28864,28196,30082,28277,38690,26535,30873,29501,25057,28158,30271,28735,25707,27299,29641,26590,27935,27462,27389,25155,27288,27515,25850,30148,29208,29110,28774,26258,23898,29011,26548,28196,31557,30046,27083,29215,27897,29312,23851,27658,27063,27584,30446,27534
10000000,,40127,17871,29992,30173,33190,34107,32554,30332,28779,32084,29900,31921,30121,31038,32253,34287,30706,31552,30616,30340,34059,31224,30289,30322,28628,28799,32446,32095,29407,31830,31294,29730,30722,30331,14386,30420,32089,30762,29580,17358,31341,31593,32490,30599,31332,31834,29162,30062,30495,20205,19528,19581,18382,26270,30844,30805,30447,28977,28412,31529,29482,14560,32503,33677,44470,31038,32642,30626,28168,31189,30852,31433,28566,31363,28914,33323,32326,33775,30079,31652,28144,30295,28278,31636,31486,27122,30229,26879,31048,31024,30138,34197,28736,29248,31256,30918,30656,29922,30191
