#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
10000,,1317,1395,1413,1397,1385,1370,1368,1367,1364,1371,1373,1396,1365,1362,1335,1376,1394,1348,1453,1429,1479,1474,1414,1722,1457,1432,1489,1415,1441,1392,1492,1472,1465,1550,1439,1528,1459,1461,1583,1472,1481,1565,1472,1545,1493,1620,1536,1507,1455,1491,1542,1531,1468,1529,1537,1537,1592,1607,1499,1521,1465,1435,1561,1572,1889,1452,1482,1527,1533,1526,1516,1535,1478,1518,1652,1727,1530,1471,1461,1539,1610,1406,1855,1509,1545,1528,1545,1455,1379,1555,1461,1497,1419,1410,1477,1545,1411,1792,1461,1439
100000,,5948,5777,6226,5896,5490,6023,5870,6078,6016,5828,5780,5848,5809,5880,6137,5968,6241,5658,5707,5733,5958,5925,5924,5785,5891,5695,5846,6046,6026,6032,5766,6042,5851,6055,5880,6248,5980,5835,5973,5928,6019,5936,6005,6126,5972,5706,6475,5962,5808,5979,6169,6065,5895,5934,5833,5881,5994,6227,5727,5784,6288,6061,6500,6219,5826,6133,5868,5757,6132,6053,5858,5919,5819,5733,6374,5774,5688,5736,5679,5676,6052,5795,6054,5782,6007,5746,6063,5882,6150,5810,7313,7586,6101,5969,5720,5764,5984,6038,5774,5896
1000000,,46215,41851,42208,42007,41945,42174,42092,42449,41952,42187,41968,49636,42026,41970,42329,42059,42065,41967,41934,42219,42013,41885,42182,42008,42007,49222,49517,42091,42314,41893,42081,42200,41963,42333,42383,42330,42165,42007,42287,42098,42208,42116,42376,42100,42139,42160,42045,41961,41893,42057,42346,41851,42206,48650,42052,41907,41853,42101,42159,42037,42077,41853,45808,41887,42265,42162,42133,41953,42014,42159,42320,49603,42334,42144,41907,50228,50093,41978,42204,41935,41830,47247,42477,41831,42267,41900,41889,42002,42225,42214,42183,41832,42284,42047,42313,42182,42231,42004,42007,41951
10000000,,409635,408588,408750,408665,408297,408995,408504,408228,408384,408861,408927,408512,408848,408736,452992,409090,408886,408612,409179,407855,408785,409455,460201,476026,408892,408459,408967,408571,464372,408401,453541,408936,482479,408390,408809,409261,408622,408356,409031,408417,408861,408683,408092,408834,408619,408850,408613,408539,408499,411763,409167,408598,408839,408279,431865,464515,408592,408284,409164,408550,409197,407971,408202,407806,409165,408510,465094,476886,408284,457491,409247,408256,408167,409400,408491,408012,408171,409097,408705,408061,408087,407921,408528,467833,408407,408788,408347,408241,408805,408262,408657,408308,408375,408090,408232,408173,408614,466866,408495
