#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,881775,800779,816230,781767,798352,823924,826140,976732,824350,810999,1125920,831149,813085,1042090,767398,768508,761142,1008692,822051,714090,766813,793389,819221,831585,771983,854033,709087,848221,799338,809873,854749,793977,850115,688007,792261,808172,782060,801146,813927,911944,795566,799925,782912,753911,709522,829034,912160,822282,777069,803428,1000986,757772,783061,800937,891327,858155,747824,821121,895705,804901,765984,803737,908412,728965,782020,867848,1055542,889417,825889,753233,867895,875820,796474,778747,811953,712316,767203,837747,871794,935529,800077,829583,799305,818378,870678,784359,780111,788814,890069,1044571,843169,901486,776215,816264,755288,798014,890987,754851,805541,1027750,885776
10000000,,954496,830141,847810,972417,784110,828731,832163,821953,791658,825546,808655,788743,988248,808920,830466,810539,850896,789417,877807,791292,923432,811543,1013184,867607,830819,1000471,822882,963741,851223,912698,897549,920895,1010383,788587,934502,833994,816260,815502,907238,962341,777800,885490,785981,814101,793296,840204,813538,945476,818027,783266,1013482,803430,838729,789517,826831,998167,983473,816064,819975,826482,808351,779548,807538,842760,804718,843448,803833,965589,790109,963446,852720,815266,795339,827569,1017762,993730,815534,825792,807406,984953,822652,808654,809727,788383,778021,758396,956617,795078,774526,775455,825179,884424,808017,836222,814269,821960,867091,794888,813764,995403
