#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,770693,1031634,752845,945239,739954,689545,781317,981460,798570,821124,994044,820449,751910,651533,932102,907964,771543,1014209,806575,818955,778507,999090,799954,865077,811928,850452,737542,785961,774854,799352,759820,819432,775525,837445,663641,717766,786358,849347,729369,773110,872926,860892,983292,797417,871051,720733,767884,733862,1009122,851924,850308,800294,757685,847372,680478,696273,778051,795488,886221,803480,845899,818896,714179,763317,723770,843323,767758,907221,714981,842301,862793,876909,744690,691756,895906,812854,793869,863786,995815,844971,782062,789814,815106,813715,743481,1023777,771731,744433,791560,748549,817369,721327,800620,868999,820441,773987,789060,763360,785966,940269,808306
10000000,,918326,846878,766848,771726,794712,744925,924226,766055,971904,748566,809167,830636,774400,737415,791073,975289,739104,755715,782065,761167,981431,744563,914765,747279,752713,905706,764974,747307,744787,932606,936602,751811,940541,844924,918218,754098,773229,742436,753748,781926,975424,786726,890893,923064,788335,752983,768166,770163,753418,887438,770955,758601,931287,831923,813080,867920,724593,801097,946433,826025,739263,735141,780287,951658,839602,760875,962767,740907,723201,752244,707365,729373,761542,731952,932018,783418,751281,751070,818571,752817,746522,842858,790597,983459,753377,730692,743571,958530,962737,762653,746577,754579,755097,825758,780178,766744,751741,772438,725277,861750
