#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,158524,160752,146216,146222,152547,146201,147836,145157,150078,149828,150486,157238,150903,155084,147166,139755,156192,153010,151089,149447,152843,150909,148089,151775,157778,145645,148812,147604,167744,164280,151266,155760,163325,150532,154004,151044,159485,151670,150438,148709,156927,151354,172428,148953,150085,144314,149872,150341,163708,155549,142233,148470,159544,146630,143954,144840,150420,148624,153096,146085,151609,138269,149846,155226,149604,156572,141393,158608,149706,146305,166435,150027,157629,145459,147717,151083,157397,143455,146909,149158,146588,148507,152972,140786,160414,148028,147276,156687,152152,148285,146373,146720,162872,150069,147996,155618,156746,148983,178038,161989,152666,158767
10000000,,182171,187591,192340,182080,186691,191791,163069,200632,193466,199185,182770,190804,189775,181082,191057,186148,185926,187217,185353,188633,181555,183995,184692,189979,201759,187902,187493,181053,186488,185809,164051,188311,182800,184993,190426,203959,191056,188830,209350,181320,188206,180729,188738,177696,189439,189491,185894,189946,189994,185723,182988,186244,183554,218079,157971,176348,183840,183667,190540,185572,178048,186642,178310,177767,182468,182819,183719,172493,187331,190577,179456,175884,175398,184018,182055,177633,188126,174535,139861,164479,172588,156829,162414,159403,161175,154239,185507,160268,157464,165690,155451,182456,158124,162075,158424,161403,160628,162297,168150,183116,163254,161416
