#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,17130,15926,18209,21968,9401,14015,17610,16054,15383,16257,20471,15567,16055,18840,17383,19287,15409,22905,17134,16891,15670,15447,20136,14264,19325,16133,21842,11084,15963,13896,16350,20359,18789,15289,24131,16247,22179,17140,20588,14215,22007,21376,24116,15797,17889,24361,13336,16577,15601,12718,16867,15807,17225,20682,23038,17530,12202,17239,16770,15464,15611,20680,17524,23473,17588,11658,21606,16062,26676,19627,16062,20341,21211,20819,29251,21392,16131,17067,21146,15256,16964,17498,24921,18607,15280,16419,15348,17130,16128,17807,15691,19840,10578,14777,17743,14533,24102,18460,20771,17768,24866
10000000,,59895,46659,57742,61508,77819,59385,60767,58465,59717,58465,68063,57218,59589,60334,57806,56821,57110,57386,55779,57560,58951,57620,57149,59984,58887,54631,60017,59084,56838,58732,58717,60457,54459,60240,59253,54166,59770,59697,58989,59920,58677,56601,60246,48445,58308,60332,54019,59393,57491,59680,57801,58494,58985,61144,60431,58512,57849,60782,59018,58599,47637,60285,62702,37655,54581,60063,58397,56633,61531,60235,58378,60089,43298,66068,60583,57854,52273,52295,58712,46640,60444,59816,58544,56100,58234,48088,59665,59058,60194,57420,57987,59335,61322,56824,59915,55860,34922,59944,55338,53510
