#Points,,Rep 1,Rep 2,Rep 3,Rep 4,Rep 5,Rep 6,Rep 7,Rep 8,Rep 9,Rep 10,Rep 11,Rep 12,Rep 13,Rep 14,Rep 15,Rep 16,Rep 17,Rep 18,Rep 19,Rep 20,Rep 21,Rep 22,Rep 23,Rep 24,Rep 25,Rep 26,Rep 27,Rep 28,Rep 29,Rep 30,Rep 31,Rep 32,Rep 33,Rep 34,Rep 35,Rep 36,Rep 37,Rep 38,Rep 39,Rep 40,Rep 41,Rep 42,Rep 43,Rep 44,Rep 45,Rep 46,Rep 47,Rep 48,Rep 49,Rep 50,Rep 51,Rep 52,Rep 53,Rep 54,Rep 55,Rep 56,Rep 57,Rep 58,Rep 59,Rep 60,Rep 61,Rep 62,Rep 63,Rep 64,Rep 65,Rep 66,Rep 67,Rep 68,Rep 69,Rep 70,Rep 71,Rep 72,Rep 73,Rep 74,Rep 75,Rep 76,Rep 77,Rep 78,Rep 79,Rep 80,Rep 81,Rep 82,Rep 83,Rep 84,Rep 85,Rep 86,Rep 87,Rep 88,Rep 89,Rep 90,Rep 91,Rep 92,Rep 93,Rep 94,Rep 95,Rep 96,Rep 97,Rep 98,Rep 99,Rep 100
1000000,,7381,5697,5651,5713,5437,6205,5197,5728,5857,5754,5310,5800,6093,5347,5399,5664,5583,5741,5786,5642,5364,5669,5491,5620,5446,5453,5468,5616,5481,6156,5892,5364,5577,5511,5583,5792,5426,5531,5314,5663,5446,5782,5731,5684,5640,5729,5489,6041,6931,5902,5991,5817,5353,5520,5889,5971,5851,5230,6026,5495,6229,5617,5858,5569,5975,5556,5593,5693,5916,5987,6249,5791,5652,5844,6024,5534,5474,5743,5662,5497,5345,5682,5577,5453,5577,5980,5494,5629,5538,5947,5557,5753,5488,5459,5909,5424,7259,6014,5673,5943,5932,5550
10000000,,45789,45786,46270,43033,46501,45826,47825,43193,45718,43774,45888,45621,45960,43036,45879,46364,45998,43049,45631,45350,49471,45425,43040,47324,43888,44443,44081,43268,46049,43116,48004,43006,43470,43012,43008,43260,45722,44213,44769,42989,47371,44825,45330,46531,43001,46442,45896,45424,44017,46159,44676,46320,43049,53868,46686,44468,49080,51831,45528,46179,45847,46753,46006,47824,45732,45334,45363,47466,45998,45853,45499,49177,50561,47011,46707,45345,45674,46724,61064,46250,45059,44768,44148,45868,46268,47261,46276,45375,46293,43898,52354,43961,47156,45795,44974,46721,44198,44544,46246,44831,44561,49073
